Objects
100
,,Global Angle LEDS:LEDS,,,,,,Global Angle Reflective Balls:Reflective Balls,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
6347,0,0.114616,-0.012791,2.390724,-387.151489,-602.032715,1742.988159,0.052459,0.137901,-0.749133,-385.790253,-599.969543,1742.162720
6348,0,0.120480,-0.014085,2.386984,-384.911224,-605.097229,1743.551147,0.047425,0.139276,-0.741920,-383.684723,-603.207764,1742.998779
6349,0,1.944767,-2.411210,-0.144655,-382.711395,-607.890564,1744.131470,0.052798,0.139383,-0.737119,-381.590179,-605.987000,1743.511230
6350,0,1.954547,-2.407076,-0.138741,-380.594391,-610.921814,1744.850464,0.053531,0.143339,-0.731367,-379.441925,-608.826599,1744.194824
6351,0,1.965599,-2.393409,-0.148233,-378.432281,-613.664917,1745.068359,0.055190,0.142737,-0.725331,-377.266510,-611.664185,1744.615234
6352,0,1.968031,-2.396744,-0.156764,-376.206055,-616.106262,1745.506348,0.058220,0.143733,-0.720490,-374.982880,-614.339478,1744.958984
6353,0,1.974872,-2.386486,-0.152373,-374.252136,-619.068542,1746.190308,0.058447,0.142907,-0.714194,-372.891357,-617.312317,1745.388672
6354,0,1.980662,-2.382658,-0.155107,-372.131348,-621.709167,1746.665161,0.061667,0.144689,-0.707039,-370.787750,-620.008484,1745.993774
6355,0,1.986330,-2.372402,-0.147532,-369.860962,-624.688293,1747.187378,0.057508,0.145809,-0.703484,-368.717163,-622.739441,1746.502197
6356,0,1.998952,-2.370894,-0.158800,-367.883667,-627.182129,1747.500000,0.057082,0.145430,-0.697523,-366.601318,-625.407593,1746.903076
6357,0,2.006440,-2.360261,-0.141851,-365.826355,-629.713684,1747.971680,0.057645,0.146549,-0.690709,-364.551758,-627.940552,1747.364624
6358,0,2.014218,-2.355586,-0.148829,-363.788239,-632.189514,1748.200317,0.053872,0.146708,-0.684040,-362.452942,-630.621460,1747.829224
6359,0,2.018269,-2.348468,-0.153828,-361.547241,-635.100403,1748.569702,0.056243,0.144339,-0.677427,-360.197174,-633.109924,1747.862305
6360,0,2.023484,-2.342247,-0.143990,-359.513397,-637.781311,1748.811646,0.052731,0.143169,-0.672074,-358.073517,-635.946716,1748.144653
6361,0,2.035733,-2.342103,-0.180114,-357.433044,-640.330383,1749.156982,0.053021,0.142382,-0.667232,-356.083984,-638.481689,1748.370239
6362,0,2.039310,-2.327431,-0.152043,-355.328217,-643.087524,1749.540649,0.056834,0.141805,-0.658387,-353.797394,-640.892883,1748.507080
6363,0,2.038407,-2.322399,-0.150975,-353.172852,-645.773560,1749.698364,0.050886,0.141529,-0.654770,-351.924347,-643.668091,1749.017212
6364,0,2.049801,-2.318889,-0.158384,-351.043091,-648.375732,1750.000000,0.051872,0.140523,-0.648881,-349.699738,-646.047119,1749.018555
6365,0,2.057972,-2.307136,-0.152358,-349.007690,-651.321777,1750.346436,0.046790,0.141164,-0.641919,-347.587036,-649.083313,1749.473022
6366,0,2.065274,-2.305232,-0.142045,-346.804749,-653.556335,1750.290405,0.050353,0.142327,-0.635818,-345.479034,-651.744873,1749.651978
6367,0,0.063874,0.154086,-0.627765,-344.431976,-656.413391,1750.491333,0.051693,0.143720,-0.629424,-343.350403,-654.501892,1749.898315
6368,0,0.056407,0.145835,-0.627063,-342.191833,-659.338928,1750.724854,0.055708,0.147207,-0.624589,-340.998627,-657.113708,1749.971802
6369,0,0.065731,0.152860,-0.623157,-339.995728,-662.352356,1751.038696,0.057465,0.148615,-0.617800,-338.879669,-660.323669,1750.357788
6370,0,2.094813,-2.287008,-0.164365,-337.727112,-665.148621,1751.201172,0.058941,0.151580,-0.610843,-336.629822,-663.466675,1750.706909
6371,0,2.103283,-2.278881,-0.170981,-335.573334,-668.307861,1751.400391,0.068250,0.154410,-0.604556,-334.309631,-666.385620,1750.678467
6372,0,2.116132,-2.272537,-0.176885,-333.287781,-671.358521,1751.504272,0.068279,0.157219,-0.600567,-332.019897,-669.580322,1750.854980
6373,0,2.116438,-2.271754,-0.189842,-330.965881,-674.729004,1751.562012,0.073673,0.159703,-0.593405,-329.789154,-672.707947,1751.022339
6374,0,2.131270,-2.267180,-0.197794,-328.700378,-677.872559,1751.716187,0.084147,0.161028,-0.585132,-327.259216,-675.613403,1750.691895
6375,0,2.133871,-2.263533,-0.183074,-326.226990,-680.941895,1751.373901,0.087302,0.162999,-0.579053,-324.942810,-678.792786,1750.651978
6376,0,2.148177,-2.269097,-0.219358,-323.615540,-684.554810,1751.494995,0.089266,0.165189,-0.573348,-322.540985,-682.104370,1750.481201
6377,0,2.148320,-2.250103,-0.187372,-321.575195,-687.500549,1751.182007,0.090229,0.165837,-0.566225,-320.194641,-685.475769,1750.301147
6378,0,2.149266,-2.252578,-0.207419,-319.123016,-691.763855,1751.373779,0.092120,0.166843,-0.560256,-317.857239,-688.763794,1750.088501
6379,0,0.160262,-0.064055,2.575854,-316.699341,-695.003540,1750.802002,0.091449,0.165825,-0.553682,-315.519379,-692.086243,1749.839722
6380,0,0.155260,-0.066737,2.587774,-314.427338,-698.207520,1750.510376,0.089032,0.166358,-0.546842,-313.194794,-695.667358,1749.670654
6381,0,0.155725,-0.067868,2.593889,-312.196930,-701.522217,1750.166992,0.089016,0.166644,-0.539920,-310.846924,-699.213074,1749.332153
6382,0,0.160733,-0.068647,2.599067,-309.670837,-705.170959,1749.849365,0.088963,0.166781,-0.532838,-308.403656,-702.713928,1748.934448
6383,0,0.158342,-0.064470,2.607201,-307.334747,-708.643677,1749.333984,0.088881,0.167462,-0.525808,-305.953552,-706.303284,1748.533081
6384,0,0.156131,-0.072840,2.613609,-304.725006,-712.645081,1748.963623,0.088792,0.167821,-0.518659,-303.497284,-710.012329,1748.135986
6385,0,0.159549,-0.078660,2.620285,-302.323334,-716.317505,1748.720093,0.088258,0.169764,-0.513459,-300.915527,-713.797363,1747.616943
6386,0,0.166061,-0.071121,2.624789,-299.764893,-719.992065,1747.979370,0.088046,0.170842,-0.505909,-298.397095,-717.585632,1747.162231
6387,0,0.158005,-0.081432,2.631999,-297.086914,-723.661560,1747.600464,0.094181,0.172147,-0.499013,-295.715942,-720.956543,1746.461792
6388,0,0.164894,-0.061916,2.640032,-294.612488,-728.081665,1747.485229,0.093155,0.172482,-0.490796,-293.185822,-725.057678,1746.204224
6389,0,0.160536,-0.061541,2.639712,-291.816345,-731.866638,1746.812378,0.091439,0.173501,-0.483191,-290.533569,-729.271545,1745.900269
6390,0,0.163853,-0.071488,2.651983,-289.108978,-735.612549,1746.243408,0.089867,0.175158,-0.474889,-287.716553,-733.430237,1745.590454
6391,0,0.170452,-0.087376,2.656781,-286.337891,-739.741760,1746.100342,0.094723,0.176497,-0.467661,-285.010284,-737.374268,1745.140625
6392,0,0.172590,-0.069487,2.672730,-283.576721,-743.877441,1745.714844,0.095337,0.178686,-0.460068,-282.196564,-741.319946,1744.580688
6393,0,0.169385,-0.085297,2.675056,-280.561096,-748.068481,1745.080322,0.097590,0.178031,-0.451754,-279.253021,-745.302124,1744.045898
6394,0,0.170500,-0.080930,2.682193,-277.625885,-751.829834,1744.547485,0.092404,0.174303,-0.447085,-276.186035,-749.067444,1743.288940
6395,0,0.175537,-0.069974,2.686956,-274.663635,-755.671997,1743.917114,0.091292,0.173607,-0.441003,-273.305176,-753.467712,1742.993042
6396,0,0.172102,-0.078288,2.692902,-271.516907,-759.876770,1743.452026,0.088153,0.171866,-0.433179,-270.202362,-757.127502,1742.423218
6397,0,0.168909,-0.071864,2.704347,-268.437531,-763.762146,1742.823120,0.085555,0.176974,-0.425590,-267.277679,-761.537781,1742.034546
6398,0,0.157698,-0.078662,2.696419,-264.957855,-767.885559,1742.273315,0.083706,0.171100,-0.420803,-264.019653,-765.303406,1741.214355
6399,0,0.167201,-0.070798,2.712724,-261.957642,-771.902954,1741.653687,0.084295,0.169979,-0.412354,-260.652100,-769.145325,1740.413208
6400,0,0.171124,-0.066548,2.722951,-258.789948,-775.854553,1741.036499,0.080836,0.169137,-0.407179,-257.569885,-773.263428,1740.048218
6401,0,0.171781,-0.063298,2.734017,-255.511887,-779.675598,1740.581787,0.078646,0.168552,-0.401305,-254.318710,-777.261292,1739.492920
6402,0,0.162981,-0.058388,2.732978,-252.148453,-784.217773,1740.210693,0.076510,0.168880,-0.395674,-250.877686,-781.320251,1738.849731
6403,0,0.168131,-0.063262,2.744184,-248.705917,-787.673950,1739.347900,0.075026,0.167617,-0.389648,-247.377487,-785.407166,1738.295288
6404,0,0.166937,-0.058692,2.751422,-245.268799,-791.795715,1738.727539,0.074221,0.168404,-0.382529,-243.958649,-789.422363,1737.729736
6405,0,0.170777,-0.068248,2.752681,-241.673782,-796.178467,1738.420776,0.075038,0.170618,-0.376750,-240.182953,-793.510437,1736.956299
6406,0,0.175495,-0.069361,2.764841,-237.993256,-800.338745,1737.937012,0.072803,0.171840,-0.371439,-236.712585,-797.525879,1736.787231
6407,0,0.177054,-0.068815,2.770635,-234.365646,-804.460510,1737.500244,0.073269,0.178317,-0.363363,-233.136856,-802.039551,1736.564575
6408,0,0.193500,-0.067000,2.773361,-230.630966,-808.656067,1737.180542,0.077736,0.177742,-0.357116,-229.346985,-806.040222,1736.225586
6409,0,0.185644,-0.063217,2.783854,-226.823563,-812.635559,1736.684692,0.079345,0.188926,-0.348750,-225.720123,-810.515503,1736.099243
6410,0,0.181665,-0.066369,2.788253,-222.888367,-816.666870,1736.452026,0.080799,0.183363,-0.344457,-221.557190,-814.564575,1735.525269
6411,0,0.193112,-0.086460,2.793174,-219.160217,-821.638306,1736.409912,0.084519,0.185748,-0.335110,-217.831512,-818.842651,1735.393921
6412,0,0.198751,-0.072163,2.798381,-215.071213,-825.854370,1736.119263,0.082361,0.188091,-0.328976,-213.769867,-822.861572,1735.025757
6413,0,0.214189,-0.089081,2.807950,-211.105484,-830.065735,1736.172241,0.087570,0.190804,-0.320590,-209.867752,-827.332764,1734.958252
6414,0,0.201678,-0.081158,2.816750,-207.190796,-834.200073,1735.795532,0.086054,0.193248,-0.313073,-205.628021,-831.742065,1734.768188
6415,0,0.204691,-0.078079,2.821104,-203.283508,-838.449219,1735.878296,0.087406,0.193707,-0.306909,-201.696899,-835.998352,1734.572266
6416,0,0.207796,-0.074710,2.828895,-198.978241,-842.631409,1735.585938,0.087949,0.196004,-0.298788,-197.768295,-840.028503,1734.682617
6417,0,0.208054,-0.083902,2.834033,-195.181595,-847.023926,1735.527466,0.088561,0.196697,-0.291748,-193.716537,-844.447876,1734.638672
6418,0,0.207366,-0.071433,2.842577,-191.038101,-851.000977,1735.436523,0.087831,0.198962,-0.284588,-189.582977,-848.753479,1734.525757
6419,0,0.215260,-0.090200,2.846423,-186.936111,-855.158813,1735.155762,0.086781,0.195757,-0.277607,-185.460083,-852.932861,1734.434692
6420,0,0.213705,-0.088959,2.864124,-182.656509,-859.401855,1735.229858,0.086727,0.198489,-0.270354,-181.523361,-856.752075,1734.484253
6421,0,2.464144,-1.883726,-0.245322,-178.517273,-863.340393,1735.135498,0.085281,0.198607,-0.261940,-177.418976,-860.962708,1734.425293
6422,0,2.465240,-1.877452,-0.223074,-174.506271,-867.225708,1734.954224,0.084913,0.197076,-0.254282,-173.400833,-865.254822,1734.262085
6423,0,2.471488,-1.858698,-0.248631,-170.467911,-871.390991,1735.148804,0.081382,0.196779,-0.247342,-169.411087,-869.224487,1734.165161
6424,0,2.483413,-1.860101,-0.236021,-166.459961,-875.281006,1734.855957,0.078545,0.196029,-0.239712,-165.458435,-873.255676,1734.359741
6425,0,2.490720,-1.838985,-0.228613,-162.626495,-879.373474,1735.035034,0.078201,0.194394,-0.230712,-161.604248,-877.212158,1734.305054
6426,0,2.497137,-1.830160,-0.224080,-158.627106,-883.139893,1735.034180,0.076064,0.191309,-0.220921,-157.556992,-881.243958,1734.235474
6427,0,-1.726978,-2.372229,0.029239,-154.720505,-887.438660,1735.278442,0.073122,0.191128,-0.212046,-153.557632,-885.136536,1734.324585
6428,0,-1.728063,-2.392514,0.047589,-150.828690,-891.561707,1735.432617,0.065472,0.186844,-0.205394,-149.491196,-888.738281,1734.047363
6429,0,-1.713477,-2.393001,0.053591,-146.928421,-895.593384,1735.610962,0.062530,0.186816,-0.197506,-145.491409,-892.560669,1734.119995
6430,0,0.054367,0.178003,-0.192124,-143.015549,-898.645813,1735.307373,0.065016,0.186109,-0.185698,-141.797394,-896.806702,1734.674927
6431,0,0.054183,0.182801,-0.181107,-139.074982,-902.794067,1735.647339,0.062362,0.182666,-0.176333,-137.950775,-900.618408,1734.606445
6432,0,0.053820,0.190594,-0.169398,-135.279419,-906.691895,1735.830078,0.059649,0.182174,-0.167622,-134.078583,-904.350342,1734.783081
6433,0,0.051718,0.180430,-0.165105,-131.285339,-910.156311,1735.627319,0.058966,0.181269,-0.158026,-130.371597,-907.976196,1734.868896
6434,0,0.045366,0.183973,-0.153143,-127.641083,-914.277832,1735.979370,0.060067,0.178158,-0.148785,-126.456055,-911.676331,1734.782349
6435,0,0.044282,0.175276,-0.149143,-123.755882,-917.778259,1735.903320,0.055051,0.179235,-0.140286,-122.720612,-915.269104,1734.928101
6436,0,-1.643486,-2.456630,0.056216,-120.107101,-921.068481,1735.950073,0.050361,0.174557,-0.132038,-118.792068,-918.702454,1734.696045
6437,0,-1.626197,-2.474313,0.061943,-116.350067,-924.592529,1735.848145,0.049961,0.176859,-0.123552,-114.926208,-921.652466,1734.443970
6438,0,-1.621776,-2.475248,0.052861,-112.630005,-928.219299,1735.740234,0.044962,0.178215,-0.115756,-111.447166,-925.650757,1734.732910
6439,0,-1.607475,-2.480999,0.057968,-108.863129,-931.179688,1735.423706,0.044706,0.177366,-0.107930,-107.633904,-928.531982,1734.306396
6440,0,-1.606551,-2.484411,0.053128,-105.420586,-934.675110,1735.578003,0.041139,0.177338,-0.100874,-104.156723,-932.472595,1734.558594
6441,0,-1.579821,-2.495710,0.057244,-101.916740,-938.839844,1736.032959,0.046583,0.176094,-0.089651,-100.449387,-935.363831,1733.964844
6442,0,0.176743,-0.022290,3.048865,-98.338303,-941.518677,1735.509399,1.787108,2.784425,-0.061864,-97.062431,-938.420715,1734.093140
6443,0,0.191581,-0.034709,3.057998,-94.891273,-944.855591,1735.417236,1.778988,2.794623,-0.062375,-93.876770,-942.032776,1734.209839
6444,0,0.182657,-0.035987,3.061567,-91.577721,-948.049683,1735.521240,1.767872,2.803176,-0.058298,-90.502571,-945.260559,1734.218506
6445,0,0.046219,0.183407,-0.064632,-88.327080,-950.797913,1735.296021,0.043319,0.175942,-0.062214,-87.244934,-948.397583,1734.271606
6446,0,0.046736,0.179729,-0.067703,-84.849113,-954.235779,1735.227295,0.043108,0.176047,-0.055131,-83.927582,-951.469727,1734.246094
6447,0,0.049222,0.179616,-0.053942,-81.816360,-956.686035,1735.050903,0.042857,0.181197,-0.047455,-80.907768,-954.628357,1734.398193
6448,0,0.054241,0.179103,-0.049344,-78.724098,-960.319336,1735.383911,0.043186,0.176897,-0.043671,-77.651543,-957.220947,1734.119629
6449,0,0.042046,0.184480,-0.035246,-75.659477,-962.879089,1735.047729,0.042866,0.175696,-0.035884,-74.523666,-960.152161,1734.005859
6450,0,0.044940,0.183692,-0.033718,-72.610809,-965.252625,1734.781250,0.041180,0.174038,-0.030245,-71.394356,-962.901306,1733.900513
6451,0,-0.190989,0.032581,-3.158944,-69.726784,-967.878357,1734.787598,0.038301,0.179090,-0.021730,-68.397308,-965.779846,1734.137329
6452,0,-0.187963,0.032621,-3.150625,-66.539886,-970.622070,1734.629150,0.038114,0.170795,-0.014337,-65.134262,-968.080627,1733.579102
6453,0,-0.193354,0.027404,-3.148335,-63.597507,-973.407898,1734.783203,0.036354,0.169977,-0.007774,-62.023701,-970.257690,1733.424316
6454,0,0.036129,0.182556,-0.005768,-60.489288,-976.037354,1734.891602,0.033828,0.170124,-0.000999,-59.237926,-973.209473,1733.778931
6455,0,0.039800,0.179506,-0.001224,-57.517895,-978.089722,1734.873169,0.035565,0.172119,0.007602,-56.362434,-975.647095,1734.158691
6456,0,0.040225,0.175648,0.003394,-54.162262,-980.111328,1734.743774,0.038984,0.171040,0.014241,-53.348255,-978.021667,1734.047974
6457,0,0.039526,0.174570,0.016183,-51.297993,-982.941956,1735.111938,0.037642,0.173749,0.019980,-50.360588,-980.247253,1734.091797
6458,0,0.049214,0.190000,0.032866,-48.633167,-985.455017,1735.790894,0.034044,0.180353,0.026546,-47.520115,-982.781006,1734.468384
6459,0,0.049725,0.182677,0.031449,-45.630585,-986.949585,1735.335815,0.036333,0.177500,0.032252,-44.504181,-984.690918,1734.429199
6460,0,-0.184907,0.038673,-3.102088,-42.607121,-989.257141,1735.537720,0.038210,0.177944,0.040355,-41.575897,-986.014404,1734.314819
6461,0,-0.202172,0.029509,-3.087215,-39.810253,-991.493286,1735.494263,0.038836,0.181422,0.046195,-38.891403,-988.946716,1734.705200
6462,0,-0.206710,0.034269,-3.084444,-37.051380,-993.136292,1735.607788,0.034795,0.182351,0.046343,-35.847942,-990.306213,1734.439819
6463,0,0.047463,0.189326,0.055524,-34.101204,-994.883301,1735.639893,0.040020,0.185594,0.056363,-33.276089,-992.721008,1734.872070
6464,0,0.046554,0.185736,0.056609,-31.311121,-996.786194,1735.881470,0.044530,0.188628,0.063864,-30.238647,-993.889099,1734.656494
6465,0,0.045915,0.190919,0.061137,-28.389387,-998.217590,1735.693481,0.040561,0.187271,0.066981,-27.507845,-995.857117,1734.709106
6466,0,0.045374,0.197154,0.067111,-25.565596,-999.787048,1735.476562,0.043444,0.188543,0.073064,-24.705648,-997.630859,1734.694824
6467,0,0.044982,0.190818,0.068213,-22.806532,-1001.445557,1735.557129,0.042316,0.187342,0.074435,-22.010592,-999.297791,1734.674683
6468,0,0.043403,0.189528,0.083366,-20.492514,-1003.095154,1735.641479,0.041509,0.188375,0.079574,-19.196062,-1000.218506,1734.627441
6469,0,0.051932,0.198200,0.081747,-17.384512,-1004.550232,1735.698730,0.045060,0.190265,0.086818,-16.131678,-1001.236328,1734.147095
6470,0,0.047129,0.195242,0.078091,-14.420029,-1006.019836,1735.360229,0.039498,0.189416,0.085608,-13.749359,-1003.508301,1734.407593
6471,0,0.049813,0.195699,0.087134,-11.618435,-1007.354126,1735.299683,0.039145,0.188377,0.089536,-10.900117,-1004.558105,1734.371948
6472,0,1.521982,2.966726,-0.085047,-9.011150,-1008.264404,1735.180054,0.038404,0.188117,0.094800,-8.229730,-1005.995728,1734.468140
6473,0,1.516635,2.965383,-0.081702,-6.311577,-1009.649780,1735.195801,0.035741,0.185983,0.097641,-5.366524,-1007.464050,1734.134888
6474,0,1.525677,2.972085,-0.069390,-3.545978,-1011.162292,1735.331177,0.032215,0.186129,0.099370,-2.444033,-1008.344788,1733.973022
6475,0,1.512749,2.956497,-0.075624,-0.572031,-1011.969543,1734.991577,0.033581,0.191325,0.103041,0.381014,-1009.859924,1734.177612
6476,0,1.503936,2.968963,-0.079071,2.632682,-1012.663269,1734.693115,0.033396,0.187567,0.107233,3.372844,-1010.647400,1733.854004
6477,0,1.480574,2.969680,-0.080668,5.319245,-1014.189941,1734.753052,0.032538,0.190048,0.110957,6.379677,-1011.506348,1733.846802
6478,0,0.036345,0.195309,0.108346,8.210570,-1015.180237,1734.880859,0.037388,0.192041,0.113832,9.413235,-1013.368347,1733.954590
6479,0,0.036573,0.196813,0.111767,11.603890,-1016.456970,1734.692017,0.034059,0.191092,0.118067,12.535985,-1014.062622,1733.581299
6480,0,0.040683,0.199242,0.110749,14.618176,-1017.140015,1734.459595,0.034277,0.191533,0.122544,15.662856,-1015.160339,1733.506104
6481,0,-1.313981,-2.628241,0.071111,17.663393,-1019.081116,1734.625977,1.490778,2.967953,-0.090596,18.906919,-1016.038391,1733.094116
6482,0,-1.298127,-2.637339,0.079499,21.181942,-1019.879578,1734.252197,1.485931,2.972170,-0.098444,22.186834,-1016.757507,1732.872070
6483,0,-1.306204,-2.659654,0.094489,24.267454,-1020.885803,1734.131348,1.481386,2.982123,-0.095740,25.482061,-1018.152710,1732.749512
6484,0,-1.278879,-2.658831,0.095092,27.826269,-1021.919861,1733.578857,0.030740,0.196700,0.137466,28.676477,-1019.546631,1732.567261
6485,0,-1.286845,-2.655461,0.098772,31.220137,-1022.840637,1733.156860,0.026363,0.198917,0.140247,32.400764,-1019.900330,1731.912842
6486,0,-1.274521,-2.648874,0.095405,34.749489,-1023.646851,1732.992920,0.030905,0.201200,0.145959,35.583984,-1021.238586,1731.954346
6487,0,2.773359,-1.317241,-0.221768,38.199928,-1024.922485,1732.892456,0.034015,0.201438,0.149912,39.095421,-1022.157532,1731.447510
6488,0,2.763485,-1.323002,-0.206175,41.739368,-1025.593872,1732.192383,0.030280,0.204440,0.153244,42.948002,-1022.521240,1730.739380
6489,0,2.767037,-1.316666,-0.203131,45.320576,-1026.400146,1731.734863,0.028912,0.201991,0.156358,46.123001,-1024.440308,1730.730469
6490,0,0.029890,0.197427,0.155436,48.790649,-1027.159790,1731.076782,1.440326,2.996678,-0.101608,49.872417,-1024.604980,1730.048584
6491,0,0.025627,0.182690,0.153856,52.408508,-1027.950806,1730.924683,1.434955,3.004300,-0.100015,53.384193,-1026.245117,1729.579346
6492,0,0.025286,0.201705,0.164541,56.406467,-1029.682129,1730.331299,1.429351,3.002554,-0.101153,57.241093,-1026.750122,1728.947876
6493,0,0.022772,0.196019,0.165950,59.921124,-1029.824463,1729.447510,0.026408,0.203752,0.171725,60.504143,-1028.206909,1728.806519
6494,0,0.022423,0.201925,0.173850,63.508430,-1031.059814,1728.874634,0.034473,0.199274,0.179135,64.908783,-1028.236084,1727.508179
6495,0,0.030668,0.204318,0.179907,67.542152,-1031.450806,1728.258667,0.031167,0.200572,0.180328,69.065956,-1028.512207,1726.470459
6496,0,0.020591,0.201019,0.175165,71.390068,-1032.869995,1727.888184,1.402743,3.015126,-0.106023,72.737068,-1029.742065,1726.383301
6497,0,0.027881,0.202088,0.188664,75.096848,-1034.050171,1727.588501,1.397042,3.026247,-0.101105,76.515129,-1031.159668,1726.019775
6498,0,0.024843,0.203902,0.185775,79.350426,-1034.601685,1726.784546,1.393667,3.031133,-0.093706,80.867706,-1031.806152,1725.171143
6499,0,0.019706,0.205983,0.181262,83.648087,-1035.626587,1726.152344,1.391188,3.026769,-0.106744,84.878952,-1032.616699,1724.766724
6500,0,0.013434,0.202830,0.187146,88.292595,-1037.165527,1725.667725,1.382792,3.038355,-0.103424,89.246162,-1033.156860,1723.892700
6501,0,0.043627,0.216504,0.194845,92.425400,-1037.512451,1725.197754,1.376858,3.038166,-0.098611,93.542198,-1034.093018,1723.448120
6502,0,0.024945,0.210525,0.191382,96.571671,-1038.560059,1724.347900,0.033550,0.212339,0.206959,97.439430,-1035.859009,1723.220703
6503,0,0.029300,0.216773,0.204574,100.940201,-1038.910034,1723.531860,0.031455,0.211109,0.209948,101.875603,-1037.047119,1722.557861
6504,0,0.028610,0.212713,0.209038,105.205025,-1039.939697,1722.882324,0.033677,0.213158,0.215066,106.253517,-1037.307861,1721.723267
6505,0,0.013339,0.203141,0.205089,109.627716,-1040.248657,1722.547485,0.034228,0.210230,0.217829,110.999756,-1037.816650,1720.607910
6506,0,0.029880,0.213750,0.218944,114.275627,-1041.566772,1721.369751,0.034586,0.212533,0.223023,115.317963,-1039.474731,1720.235474
6507,0,0.020635,0.202657,0.216704,118.955154,-1042.534546,1720.974976,0.039467,0.214084,0.226387,119.870117,-1040.030029,1719.544434
6508,0,0.024701,0.205321,0.210515,123.391075,-1043.083252,1720.067627,0.038131,0.213167,0.231956,124.212906,-1041.074707,1719.194336
6509,0,0.028011,0.209498,0.217880,128.053909,-1044.370239,1719.358643,0.033617,0.208961,0.233445,128.931183,-1041.196655,1718.098145
6510,0,0.056859,0.224910,0.238498,132.479126,-1044.766479,1718.986450,0.031989,0.207902,0.238178,133.378387,-1042.603760,1717.797119
6511,0,0.028276,0.217139,0.243864,137.048828,-1046.313965,1718.500000,0.033893,0.207502,0.242705,137.949524,-1043.528198,1716.949341
6512,0,0.019202,0.199939,0.240199,141.841537,-1046.274536,1717.449219,0.034193,0.206743,0.246994,142.837097,-1043.886475,1715.944946
6513,0,0.027038,0.199865,0.239055,146.285950,-1047.417603,1717.327881,0.027970,0.210303,0.250737,147.282059,-1044.959595,1715.879272
6514,0,0.016565,0.199971,0.248951,151.110214,-1048.209351,1716.599365,0.031601,0.205104,0.254636,152.044800,-1045.062378,1715.134033
6515,0,0.021305,0.203551,0.247935,155.928040,-1048.418701,1716.000732,0.030237,0.206012,0.259161,156.732254,-1046.211426,1714.862427
6516,0,0.011652,0.195559,0.251196,160.333359,-1049.522827,1716.110229,0.030279,0.205806,0.264927,161.408539,-1046.806641,1714.706909
6517,0,-1.115286,-2.730413,0.110413,164.877975,-1050.146484,1715.804810,0.037427,0.209637,0.270528,166.277390,-1046.982422,1713.996582
6518,0,-1.110357,-2.741239,0.109764,169.632706,-1050.827759,1715.847534,0.028882,0.211513,0.272608,170.664581,-1048.495605,1714.474243
6519,0,-1.088847,-2.717308,0.090902,174.569901,-1051.081055,1714.788940,0.039184,0.213606,0.279809,175.829315,-1047.993530,1713.640747
6520,0,-0.427685,0.113453,-2.822399,178.611542,-1051.207397,1710.989746,0.032954,0.212375,0.281374,180.337616,-1049.216064,1713.554565
6521,0,-0.453287,0.100884,-2.818919,183.554642,-1052.094360,1710.529907,0.035926,0.211604,0.286485,184.874832,-1049.602661,1713.806152
6522,0,-0.437090,0.112465,-2.816856,187.716919,-1052.447876,1710.988037,0.033408,0.213573,0.288795,189.749954,-1049.498535,1713.443359
6523,0,-2.984145,1.183699,0.213089,193.479416,-1052.726318,1714.633179,0.042015,0.215236,0.297674,194.475601,-1049.623657,1713.300049
6524,0,-2.985292,1.170592,0.220209,197.990952,-1052.998657,1714.827881,0.033487,0.211012,0.299306,199.299576,-1049.664673,1713.104004
6525,0,-2.998338,1.162640,0.230791,202.590927,-1053.860840,1715.464600,0.040237,0.211784,0.307439,203.805099,-1050.514648,1713.431885
6526,0,-1.050066,-2.741672,0.108113,207.195572,-1053.929199,1715.433472,0.035396,0.209680,0.308736,208.263504,-1051.295532,1713.918091
6527,0,-1.070742,-2.758122,0.115575,211.924164,-1053.611694,1715.393677,0.035534,0.208545,0.314940,212.976059,-1051.069214,1714.018066
6528,0,-1.050166,-2.760570,0.111043,216.252274,-1054.147705,1715.894043,0.034304,0.204167,0.318147,217.580475,-1050.989990,1714.304565
6529,0,-0.181624,-0.015615,-2.824570,221.205688,-1054.578125,1716.156128,0.026488,0.199978,0.320195,222.028702,-1051.497681,1714.854126
6530,0,-0.191568,0.010024,-2.808475,225.338943,-1054.258301,1716.299316,0.029111,0.199993,0.324983,226.534821,-1051.914551,1715.009033
6531,0,-0.209021,0.017851,-2.808078,230.242767,-1054.994019,1716.981812,0.025186,0.196170,0.327180,230.823242,-1052.579590,1715.621460
6532,0,0.009567,0.190390,0.329629,234.498688,-1054.760620,1716.975464,0.025532,0.199694,0.331914,235.398499,-1052.088379,1716.020508
6533,0,0.027448,0.192732,0.326436,238.886536,-1055.230713,1717.898193,0.023103,0.194923,0.334913,239.891708,-1052.207397,1716.283081
6534,0,-0.001619,0.183678,0.322173,243.666245,-1055.151489,1717.725098,0.024895,0.195744,0.338921,244.430466,-1052.523560,1716.506836
6535,0,-3.000494,1.114049,0.210269,247.794144,-1054.920410,1718.289795,0.035706,0.197478,0.345749,248.898590,-1052.304565,1716.555298
6536,0,-3.016303,1.099660,0.196292,252.133728,-1055.396973,1718.428833,0.032032,0.202096,0.348970,253.062851,-1052.649780,1717.287476
